Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Year10,Year11,Year12,Year13,Year14,Year15,Year16,Year17,Year18,Retire,NextPercentile
Brett Favre,0.0,0.3,0.5063291139240507,0.9629629629629628,0.9886363636363636,1.0,1.0,1.0,1.0,0.9555555555555556,0.951219512195122,0.891566265060241,0.9156626506024096,0.9529411764705882,0.896551724137931,0.9325842696629212,0.9361702127659576,0.9222222222222224,0,0.9397590361445785
Vince Evans,0.0158730158730158,0.1846153846153846,0.4153846153846154,0.6811594202898551,0.7183098591549296,0.380281690140845,0.4567901234567901,0.2619047619047619,0.2317073170731707,0.0705882352941176,0.515625,0.2352941176470588,0.6951219512195121,0.7848101265822784,0.9342105263157896,0.9,0.7341772151898734,0.7654320987654321,0,0.7954545454545454
Steve Deberg,0.1538461538461538,0.6,0.8405797101449275,0.7887323943661971,0.6901408450704225,0.7530864197530864,0.8095238095238095,0.8292682926829268,0.7176470588235294,0.7890625,0.7294117647058823,0.7926829268292683,0.8987341772151899,0.868421052631579,0.825,0.6329113924050633,0.345679012345679,0.2159090909090909,0,0.0555555555555555
Drew Brees,0.2804878048780488,0.6144578313253012,0.8192771084337349,0.9058823529411764,0.9080459770114944,0.9887640449438202,0.9787234042553192,0.9888888888888888,1.0,0.9883720930232558,0.975,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
Dave Krieg,0.0144927536231884,0.2957746478873239,0.4929577464788732,0.7037037037037037,0.8214285714285714,0.9146341463414634,0.9647058823529412,0.9375,0.8823529411764706,0.7560975609756098,0.7341772151898734,0.6710526315789473,0.75,0.7468354430379747,0.7777777777777778,0.625,0.6444444444444445,0.4666666666666667,0,0.5955056179775281
Peyton Manning,0.348314606741573,0.797752808988764,1.0,0.975609756097561,0.9759036144578314,1.0,1.0,1.0,1.0,0.9893617021276596,1.0,0.9759036144578314,0.9651162790697676,0.825,0.8378378378378378,0.8857142857142857,0.9864864864864864,0.9315068493150684,1,
Joe Ferguson,0.2564102564102564,0.6346153846153846,0.9230769230769232,0.9310344827586208,0.9682539682539684,0.9076923076923076,0.9076923076923076,0.8840579710144928,0.9577464788732394,0.9154929577464788,0.8765432098765432,0.6785714285714286,0.5975609756097561,0.5529411764705883,0.609375,0.3647058823529411,0.3780487804878049,0.379746835443038,1,
Tom Brady,0.1111111111111111,0.3780487804878049,0.5421686746987951,0.8433734939759037,0.8470588235294118,0.9770114942528736,0.9775280898876404,1.0,0.9777777777777776,0.9879518072289156,0.9534883720930232,0.9875,0.9864864864864864,0.9714285714285714,0.945945945945946,0.9726027397260274,0.9722222222222222,0.9863013698630136,0,0.9705882352941176
Mark Brunell,0.0617283950617283,0.3522727272727273,0.7333333333333333,0.9444444444444444,0.9438202247191012,0.9775280898876404,0.9111111111111112,0.8536585365853658,0.8313253012048193,0.7469879518072289,0.7058823529411765,0.7126436781609196,0.7752808988764045,0.6276595744680851,0.2555555555555555,0.108433734939759,0.3488372093023256,0.55,1,
Rich Gannon,0.1015625,0.188235294117647,0.2439024390243902,0.5569620253164557,0.7105263157894737,0.9125,0.8734177215189873,0.3703703703703703,0.4318181818181818,0.5444444444444444,0.7555555555555555,0.8651685393258427,0.898876404494382,0.9888888888888888,0.9634146341463414,0.9879518072289156,0.9518072289156626,0.8588235294117647,1,
Josh Mccown,0.108433734939759,0.180722891566265,0.4941176470588235,0.6091954022988506,0.4831460674157303,0.3617021276595745,0.1333333333333333,0.2289156626506024,0.0465116279069767,0.1875,0.1621621621621621,0.5142857142857142,0.4864864864864865,0.684931506849315,0.4861111111111111,0.6164383561643836,0.5147058823529411,0.5774647887323944,1,
